Title,Publish date,Content,url
與丈夫爭執　25歲女墮海獲救,"Thu, 09 Aug 2018 00:00:00  +0800",一名25歲女子清晨5時許在紅磡墮海，她獲救後，清醒送院治理。清晨5時許，紅磡紅鸞道一酒店對開的海濱花園長廊，一名25歲女子與丈夫，因感情問題爭執，其間女子情緒激動墮海，丈夫見狀扔水泡拯救。消防員到場後，將女事主救起，她獲救後清醒送往伊利沙伯醫院治理。警方經初步調查後，認爲事件無可疑。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180809/content_1533781267341.js
【邀陳浩天演講】曾鈺成：FCC難以言論自由辯護　被中央視敵對挑釁,"Thu, 09 Aug 2018 00:00:00  +0800",香港外國記者會（FCC）邀請香港民族黨召集人陳浩天下周二（14日）演講，遭內地及香港官方抨擊。立法會前主席曾鈺成於《am730》專欄表示，FCC做法引起中央政府不滿是意料中事，又認為FCC以「言論自由」辯護「很難說得過去」，「FCC的主事人不可能不明白，正當特區政府開始了取締民族黨的法定程序的時候，為陳浩天搭建宣傳平台，會被中國政府視為敵對行為、政治挑釁」。專欄題為＜敵對行為＞，曾鈺成稱，民族黨宣布成立以來，陳浩天不欠缺自由發表意見機會，質疑「何須FCC專門為他搞一場午餐演講，讓會員和公眾去聽取他的意見？」他又說，「不管FCC怎麼解釋，陳浩天絕不會只把這場午餐演說當做一個讓他發表一下議論的社交聚會。FCC為他提供了講壇、召集了聽眾，正是讓他公開宣傳港獨的黃金機會」。曾鈺成形容FCC歷史悠久，地位特殊，「在香港享有其他新聞團體所無的優厚待遇」，而該會在中環的會址屬一級歷史建築，是政府物業，雖說繳付市值租金，但FCC對這幢樓宇可以長期自動續租，毋須公開競投，「這特殊權利，反映了行政長官林鄭月娥所說的特區政府對外國記者的尊重。政府的善意，換來的卻是敵意和挑釁，只能無可奈何？」梁振英再發文批評FCC做法至於連日發文炮轟FCC做法的前特首、現任全國政協副主席梁振英，今早再在facebook發新帖，指「有自由也有責任，外國記者會和陳浩天不例外」。他表示，雖然《基本法》第二十七條表明「香港居民享有言論、新聞、出版的自由」，但《基本法》同時要求香港負責任，「其中包括第二十三條對某些行為和活動的禁止」。梁振英強調，「以法論法，香港人肯定沒有『叛國、分裂國家、煽動叛亂、顛覆中央人民政府及竊取國家機密』的自由；沒有容許『外國的政治性組織或團體在香港特別行政區進行活動』的自由；『香港特別行政區的政治性組織或團體』也沒有『與外國的政治性組織或團體建立聯繫』的自由」。他稱，這些規定雖然還未在香港以本地法例形式訂立，「但基本法二十三條的規定絕不含糊，而且是有必要的」。梁振英又說，為了維護國家安全，國民和居民要承擔某些責任，包括某些自由受到約束，「在西方國家也是極其普遍的現象，在香港的外國記者會和陳浩天並不例外」。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180809/content_1533780718512.js
【沙中線工程問題】港鐵禮頓如「土皇帝」？　　黃澤恩：若市場無什麼競爭　無可避免鬆下來,"Thu, 09 Aug 2018 00:00:00  +0800",港鐵沙中線紅磡站工程涉嫌造假事件，港鐵被揭在更改紅磡站月台層板及連續牆工程設計後，未有向屋宇署入則。對於有人批評港鐵和承建商禮頓有如「土皇帝」，香港工程師學會前會長黃澤恩表示，「無可避免，一間公司或一個人，當愈來愈被推得那麼高時，又覺得市場沒有什麼競爭的話，自自然然便會鬆下來」。他認為，事件影響工程業界的專業性和公信力，直言剪短鋼筋是「非常壞的操守」。黃澤恩在商台節目指出，從其經驗而言，新設計原則上「可行」和「計得掂數」，但由於沒有圖則，難以判斷設計效果如何。問及應否鑿開石屎檢查，他認為涉事範圍大，「如果盲目地四圍去鑿，亦不知從何做起」，故可視乎警方和獨立調查委員會的調查時間長短，或者直接詢問工人以得知相關位置。黃澤恩說，事件必定會對工程業界的專業性和公信力有一定影響，問題出於整個文化和監察制度。他指出，剪短鋼筋是「非常壞的操守」，不明白為何會有人「夠膽做」和「無愧去做」，這亦涉及有否尊重自己專業的問題。在資訊管理方面，政府日前稱港鐵在6月和7月提交的圖則與報告不符，他亦質疑港鐵為何如此不清楚運作，「拿一些資訊為何等這麼久，然後又可以不正確的」。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180809/content_1533781164883.js
【短片】警黃大仙檢12萬元大麻花拘一人,"Thu, 09 Aug 2018 00:00:00  +0800",警方在黃大仙破獲毒品案。將軍澳警區特別職務隊根據線報，在黃大仙銀鳳街14號一大廈梯間埋伏，截查一名42歲建築男工人，在他身上搜獲9包大麻花，警方其後在其已租住10個月的單位檢獲3包大麻花及一些包裝工具，包括真空包裝機、電子磅、膠袋等，另在其私家車上檢獲32包大麻花，行動中共檢獲550克大麻花，總市值12萬元，估計供應東九龍區內買家。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180809/content_1533783459588.js
【網上熱話】網民熱議「19元蛋牛治」份量少　街坊：嬰兒餐？,"Thu, 09 Aug 2018 00:00:00  +0800",不少人也會買三文治當早餐，今早有網民在大埔墟一餐廳花19元買了份蛋牛治，但揭開麵包後，赫然發現中間的餡料少得可憐，他心有不甘而上載相片，問問其他街坊意見。只是兩小時已有近400人表態。這網民在facebook大埔專頁發帖，「19蚊蛋牛治，蛋又少又薄，搵笨呢間嘢」，這價錢還不包飲品。街坊笑言：「可能你就咁講蛋牛冶，下次試下漏口咁，講：蛋蛋蛋牛冶……。」網民紛紛留言批評餐廳，「又真的出奇地少」、「完全唔接受」、「嬰兒餐」，又有人幽默地說：「會唔會係良心餐廳，為你健康着想均衡飲食，食物金字塔、少食肉」。你又點睇呢？,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180809/content_1533781989558.js
【短片】工人置地廣場墮地傷頭　清醒送院,"Thu, 09 Aug 2018 00:00:00  +0800",一名39歲工人凌晨時分，在中環置地廣場進行外牆維修時，意外從工作台墮地，頭、頸受傷，清醒送院治理。凌晨3時許，一名39歲工人，在中環置地廣場的停車場出入口位置，進行外牆維修工程。工人在2.5米的工作台工作期間失足墮地，頭部受傷，救護員到場後，工人清醒送往瑪麗醫院治理。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180809/content_1533783678807.js
電梯技工遭𨋢鉈擊中不治　代理人入稟向承建商及升降機公司索償,"Thu, 09 Aug 2018 00:00:00  +0800",電梯技工前年2月於長沙灣房協「喜漾」地盤的升降機槽底，安裝升降機對重鉈的安全網期間，升降機突然上升，對重鉈（𨋢鉈）相應墜下，技工走避不及被擊中不治。技工的代理人入稟高等法院，向涉事地盤承建商及升降機公司索償。原訴為死者曾新華的代理人黃麗（音譯），被告依次為升降機公司好歷（香港）有限公司、迅達升降機（香港）有限公司及地盤承建商協興工程有限公司。原訴於入稟狀中指，3名被告違反職責，導致曾新華於前年2月4日所發生的意外中死亡。根據報道，曾新華當時與另一工友在4米深的升降機槽，進行安裝對重鉈安全網的工作，而另一工人則在升降機中控制升降。控制升降機的工人聲稱不知道有工友在槽底，故操控升降機上升至30樓以上，令對重鉈下墜至槽底，曾新華走避不及，被擊中頭頸及背部，送院搶救後不治。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180809/content_1533788101847.js
涉報案室偷42萬元勞力士手表　男警被控盜竊　指要旅行申保釋期間離境,"Thu, 09 Aug 2018 00:00:00  +0800",男警涉去年在報案室偷竊一隻價值42.5萬元的「勞力士」手表，該手表為一名市民尋獲交還到警署的失物。男警今在西九龍裁判法院被控一項盜竊罪，暫時毋須答辯，獲准保釋，案件將轉至區域法院處理，押後至8月30日再提訊。被告周合駿（27歲）報稱住深井一私人屋苑，今透過私人律師稱他10月會到外地旅行，希望保釋期間能離境，惟裁判官稱下次提訊時再處理。控罪指，被告去年6月26日在長沙灣警署1樓報案室內，偷竊一隻屬於男子鍾曉峰的銀色表帶、棕色外圈、淺藍色表面的「勞力士」手表，型號為Cally-Daytona 116506，價值42.5萬元。據了解，事主在球場遺失了手表並報失，其後事主的隊友在髒衣服中尋獲該手表，遂交還到警署，惟負責處理此事的警員疑將手表放進自己的腰包。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180809/content_1533787205408.js
推六旬婦狂踢巴士司機　銀行女職員遭九巴及受傷司機入稟索償,"Thu, 09 Aug 2018 00:00:00  +0800",銀行櫃台女職員去年5月在巴士上被六旬婦要求移開霸佔座位的背包，二人遂起爭執，銀行職員下車時推倒六旬婦，逃走時更狂踢落車追截她的巴士司機，事件被同車乘客拍下，成為網絡熱話。受傷的巴士司機及涉事公司九巴入稟高等法院，向女職員索償。原訴為巴士司機吳小蓮及九龍巴士（一九三三）有限公司，被告為陳靄婷。原訴於入稟狀中指出，被告於藍田啟田邨啟旺樓的215X線巴士站外襲擊吳，導致她受傷，原訴因此興訟索償。陳靄婷早前已承認普通襲擊及襲擊致造成身體傷害罪，被判處100小時社會服務令，另向案中兩名事主各賠償5000元。裁判官判刑時曾明言，希望公眾不要公審一個知錯的年輕人。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180809/content_1533786836242.js
【朱經緯上訴】控方逐點反駁　指明白長時間受壓但不能合理化行為,"Thu, 09 Aug 2018 00:00:00  +0800",退休警司朱經緯於2014年佔領行動期間，在旺角執勤時以警棍毆打途人頸部，早前被裁定一項襲擊致造成身體傷害罪罪成，被判囚3個月。朱經緯就定罪及判刑提出上訴，案件今續審。控方反駁上訴方對事主的抨擊，對事主造成不公。控方明白警方在佔領期間，長時間受到重大壓力，但這只是求情因素，並不能合理化上訴人的行為。控方今逐點反駁上訴方的理據。就上訴方稱，事主鄭仲恒當晚在上海商業銀行外不願離開，並出言挑戰警方，控方指上述說法出錯及對事主不公。控方指，從片段可見事主前方有人遭警方推跌，令事主無法向前行。當前方人群散去，事主亦開始向前離開，明顯非有意延遲。控方亦指，原審時沒有證據證明他曾向警員大叫，只見他曾向警員說話，而根據事主證供，他是要求警員不要打他。控方表示當時事主見前方人群遭警員揮棍，事主要求警員不要打他的反應乃是合理。而原審時亦沒有警員就事主的說話作供，上訴人亦聽不到事主當時在說什麼，故認為事主出言挑戰警方，是對他不公。反之，從片段見事主聽取指示向前行，故沒有客觀證據證明事主行為具侵略性或不服從指示。而上訴方多次質疑事主的可信性，控方反駁事主當晚是否以示威者身分到場，根本與案無關。因上訴人在原審時亦指，他只視事主為人群中的一人，而片段可見事主當時已離開，並越過上訴人，故上訴人只能從後毆打事主。控方指，被告的行為不可以被合理化，因當時人群已受控，事主亦已離開中。控方亦指出，上訴人毆打事主的方式，明顯與其他警員向其他途人揮棍方式不同，亦與上訴人向他人揮棍方式不同，故明顯他毆打事主的方式及力度並非合法訓練之一。控方強調當時高院只頒下禁制令，禁止人群霸佔亞皆老街的馬路，並不包括行人路。因此，事主當時是身處合法範圍，沒有違反任何法庭禁制令，亦有權身處在該行人路上。控方認為要理解上訴人當時是否真誠相信事主具侵略性，應從客觀的證據上，考慮一名合理人士在同一情況下會作出什麼結論，從而裁定上訴人是否真誠相信，或是錯誤地真誠相信事主具侵略性。而明顯地上訴人當時並非錯誤地真誠相信事主具侵略性，故其行為及力度不能被合理化。相關新聞：,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180809/content_1533788531472.js
